型番,カード名,レアリティ,画像URL,画像タイトル,参照価格,元URL,カテゴリ,デフォルト動画,デフォルトバッジ,dopaID,wp_id,source
114/086,ツンベアー,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/114-086_minnanotoreca-10334060.webp,ツンベアー（AR）[114/086],,https://dopa-game.jp/pokemon/dp/10334060,,,,10334060,30318,DOPA
{128/086} [SV11W],ダゲキ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/128-086-SV11W_minnanotoreca-10333921.webp,ダゲキ（AR）[{128/086} [SV11W]],,https://dopa-game.jp/pokemon/dp/10333921,,,,10333921,30319,DOPA
146/086,シュバルゴ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/146-086_minnanotoreca-10334020.webp,シュバルゴ（AR）[146/086],,https://dopa-game.jp/pokemon/dp/10334020,,,,10334020,30320,DOPA
212/184,ヤレユータン,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/212-184_minnanotoreca-10240017.webp,ヤレユータン（AR）[212/184],,https://dopa-game.jp/pokemon/dp/10240017,,,,10240017,30321,DOPA
{019/053} [SH],ピカチュウV(RR仕様/ピカチュウマーク),-,https://minnano-toreka.com/wp-content/uploads/2026/08/019-053-SH_minnanotoreca-10341443.webp,ピカチュウV(RR仕様/ピカチュウマーク)（-）[{019/053} [SH]],,https://dopa-game.jp/pokemon/dp/10341443,,,,10341443,30322,DOPA
071/067,バサギリ,CHR,https://minnano-toreka.com/wp-content/uploads/2026/08/071-067_minnanotoreca-10304933.webp,バサギリ（CHR）[071/067],,https://dopa-game.jp/pokemon/dp/10304933,,,,10304933,30323,DOPA
064/063,ツボツボ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/064-063_minnanotoreca-10336830.webp,ツボツボ（AR）[064/063],,https://dopa-game.jp/pokemon/dp/10336830,,,,10336830,30324,DOPA
076/073,ニャローテ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/076-073_minnanotoreca-10308422.webp,ニャローテ（AR）[076/073],,https://dopa-game.jp/pokemon/dp/10308422,,,,10308422,30325,DOPA
090/078,ムックル,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/090-078_minnanotoreca-10240240.webp,ムックル（AR）[090/078],,https://dopa-game.jp/pokemon/dp/10240240,,,,10240240,30326,DOPA
{209/193} [M2a],ガラルタチフサグマ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/209-193-M2a_minnanotoreca-10347063.webp,ガラルタチフサグマ（AR）[{209/193} [M2a]],,https://dopa-game.jp/pokemon/dp/10347063,,,,10347063,30327,DOPA
{199/172} [S12a],ミルタンク,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/199-172-S12a_minnanotoreca-10346851.webp,ミルタンク（AR）[{199/172} [S12a]],,https://dopa-game.jp/pokemon/dp/10346851,,,,10346851,30328,DOPA
090/080,トゲデマル,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/090-080_minnanotoreca-10345798.webp,トゲデマル（AR）[090/080],,https://dopa-game.jp/pokemon/dp/10345798,,,,10345798,30329,DOPA
151/086,ミネズミ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/151-086_minnanotoreca-10333986.webp,ミネズミ（AR）[151/086],,https://dopa-game.jp/pokemon/dp/10333986,,,,10333986,30330,DOPA
207/184,ガラルタチフサグマ,CHR,https://minnano-toreka.com/wp-content/uploads/2026/08/207-184_minnanotoreca-10305686.webp,ガラルタチフサグマ（CHR）[207/184],,https://dopa-game.jp/pokemon/dp/10305686,,,,10305686,30331,DOPA
088/080,フライゴン,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/088-080_minnanotoreca-10345781.webp,フライゴン（AR）[088/080],,https://dopa-game.jp/pokemon/dp/10345781,,,,10345781,30332,DOPA
087/080,ザシアン,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/087-080_minnanotoreca-10345803.webp,ザシアン（AR）[087/080],,https://dopa-game.jp/pokemon/dp/10345803,,,,10345803,30333,DOPA
087/071,ウミトリオex,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/087-071_minnanotoreca-10244758.webp,ウミトリオex（SR）[087/071],,https://dopa-game.jp/pokemon/dp/10244758,,,,10244758,30334,DOPA
088/071,リキキリンex,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/088-071_minnanotoreca-10244765.webp,リキキリンex（SR）[088/071],,https://dopa-game.jp/pokemon/dp/10244765,,,,10244765,30335,DOPA
328/190,サーナイトex,SSR,https://minnano-toreka.com/wp-content/uploads/2026/08/328-190_minnanotoreca-10240084.webp,サーナイトex（SSR）[328/190],,https://dopa-game.jp/pokemon/dp/10240084,,,,10240084,30336,DOPA
017/066,ゲッコウガex,H,https://minnano-toreka.com/wp-content/uploads/2026/08/017-066_minnanotoreca-10263680.webp,ゲッコウガex（H）[017/066],,https://dopa-game.jp/pokemon/dp/10263680,,,,10263680,30337,DOPA
085/071,ガオガエンex,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/085-071_minnanotoreca-10244738.webp,ガオガエンex（SR）[085/071],,https://dopa-game.jp/pokemon/dp/10244738,,,,10244738,30338,DOPA
115/102,カミツオロチex,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/115-102_minnanotoreca-10289336.webp,カミツオロチex（SR）[115/102],,https://dopa-game.jp/pokemon/dp/10289336,,,,10289336,30339,DOPA
003/049,ラフレシアGX,RR,https://minnano-toreka.com/wp-content/uploads/2026/08/003-049_minnanotoreca-10241026.webp,ラフレシアGX（RR）[003/049],,https://dopa-game.jp/pokemon/dp/10241026,,,,10241026,30340,DOPA
087/071,テツノイワオex,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/087-071_minnanotoreca-10244739.webp,テツノイワオex（SR）[087/071],,https://dopa-game.jp/pokemon/dp/10244739,,,,10244739,30341,DOPA
115/101,オーガポンかまどのめんex,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/115-101_minnanotoreca-10276945.webp,オーガポンかまどのめんex（SR）[115/101],,https://dopa-game.jp/pokemon/dp/10276945,,,,10276945,30342,DOPA
029/028,博士の研究/オーキド博士(25th),SR,https://minnano-toreka.com/wp-content/uploads/2026/08/029-028_minnanotoreca-10239756.webp,博士の研究/オーキド博士(25th)（SR）[029/028],,https://dopa-game.jp/pokemon/dp/10239756,,,,10239756,30343,DOPA
120/102,チャーレムex,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/120-102_minnanotoreca-10289355.webp,チャーレムex（SR）[120/102],,https://dopa-game.jp/pokemon/dp/10289355,,,,10289355,30344,DOPA
086/07171,テツノカシラex,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/086-07171_minnanotoreca-10244746.webp,テツノカシラex（SR）[086/07171],,https://dopa-game.jp/pokemon/dp/10244746,,,,10244746,30345,DOPA
084/071,ドダイトスex,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/084-071_minnanotoreca-10244774.webp,ドダイトスex（SR）[084/071],,https://dopa-game.jp/pokemon/dp/10244774,,,,10244774,30346,DOPA
035/053,ホワイトキュレムGX,RR,https://minnano-toreka.com/wp-content/uploads/2026/08/035-053_minnanotoreca-10240237.webp,ホワイトキュレムGX（RR）[035/053],,https://dopa-game.jp/pokemon/dp/10240237,,,,10240237,30347,DOPA
079/066,ヤバソチャex,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/079-066_minnanotoreca-10260694.webp,ヤバソチャex（SR）[079/066],,https://dopa-game.jp/pokemon/dp/10260694,,,,10260694,30348,DOPA
084/078,パチリス,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/084-078_minnanotoreca-10327066.webp,パチリス（AR）[084/078],,https://dopa-game.jp/pokemon/dp/10327066,,,,10327066,30349,DOPA
081/071,メルタン,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/081-071_minnanotoreca-10244764.webp,メルタン（AR）[081/071],,https://dopa-game.jp/pokemon/dp/10244764,,,,10244764,30350,DOPA
065/064,タマタマ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/065-064_minnanotoreca-10308608.webp,タマタマ（AR）[065/064],,https://dopa-game.jp/pokemon/dp/10308608,,,,10308608,30351,DOPA
076/071,デンヂムシ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/076-071_minnanotoreca-10244752.webp,デンヂムシ（AR）[076/071],,https://dopa-game.jp/pokemon/dp/10244752,,,,10244752,30352,DOPA
{074/063} [SV9a],ロトム,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/074-063-SV9a_minnanotoreca-10330280.webp,ロトム（AR）[{074/063} [SV9a]],,https://dopa-game.jp/pokemon/dp/10330280,,,,10330280,30353,DOPA
044/063,シロナのガブリアスex,RR,https://minnano-toreka.com/wp-content/uploads/2026/08/044-063_minnanotoreca-10329313.webp,シロナのガブリアスex（RR）[044/063],,https://dopa-game.jp/pokemon/dp/10329313,,,,10329313,30354,DOPA
{102/098} [SV10],パールル,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/102-098-SV10_minnanotoreca-10332286.webp,パールル（AR）[{102/098} [SV10]],,https://dopa-game.jp/pokemon/dp/10332286,,,,10332286,30355,DOPA
{039/098} [SV10],ロケット団のミュウツーex,RR,https://minnano-toreka.com/wp-content/uploads/2026/08/039-098-SV10_minnanotoreca-10332287.webp,ロケット団のミュウツーex（RR）[{039/098} [SV10]],,https://dopa-game.jp/pokemon/dp/10332287,,,,10332287,30356,DOPA
067/064,ポワルンたいようのすがた,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/067-064_minnanotoreca-10315956.webp,ポワルンたいようのすがた（AR）[067/064],,https://dopa-game.jp/pokemon/dp/10315956,,,,10315956,30357,DOPA
073/066,クエスパトラ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/073-066_minnanotoreca-10240130.webp,クエスパトラ（AR）[073/066],,https://dopa-game.jp/pokemon/dp/10240130,,,,10240130,30358,DOPA
119/108,ピジョン,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/119-108_minnanotoreca-10240227.webp,ピジョン（AR）[119/108],,https://dopa-game.jp/pokemon/dp/10240227,,,,10240227,30359,DOPA
113/100,ボルケニオンex,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/113-100_minnanotoreca-10317083.webp,ボルケニオンex（SR）[113/100],,https://dopa-game.jp/pokemon/dp/10317083,,,,10317083,30360,DOPA
074/064,アップリュー,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/074-064_minnanotoreca-10315961.webp,アップリュー（AR）[074/064],,https://dopa-game.jp/pokemon/dp/10315961,,,,10315961,30361,DOPA
077/066,ポリゴンZ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/077-066_minnanotoreca-10240250.webp,ポリゴンZ（AR）[077/066],,https://dopa-game.jp/pokemon/dp/10240250,,,,10240250,30362,DOPA
075/066,エイパム,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/075-066_minnanotoreca-10240248.webp,エイパム（AR）[075/066],,https://dopa-game.jp/pokemon/dp/10240248,,,,10240248,30363,DOPA
082/064,モトトカゲex,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/082-064_minnanotoreca-10315958.webp,モトトカゲex（SR）[082/064],,https://dopa-game.jp/pokemon/dp/10315958,,,,10315958,30364,DOPA
083/071,ジジーロン,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/083-071_minnanotoreca-10241000.webp,ジジーロン（AR）[083/071],,https://dopa-game.jp/pokemon/dp/10241000,,,,10241000,30365,DOPA
071/071,ネオアッパーエネルギー,ACE,https://minnano-toreka.com/wp-content/uploads/2026/08/071-071_minnanotoreca-10241004.webp,ネオアッパーエネルギー（ACE）[071/071],,https://dopa-game.jp/pokemon/dp/10241004,,,,10241004,30366,DOPA
070/066,ミガルーサ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/070-066_minnanotoreca-10240087.webp,ミガルーサ（AR）[070/066],,https://dopa-game.jp/pokemon/dp/10240087,,,,10240087,30367,DOPA
069/064,ハルクジラ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/069-064_minnanotoreca-10315583.webp,ハルクジラ（AR）[069/064],,https://dopa-game.jp/pokemon/dp/10315583,,,,10315583,30368,DOPA
081/078,ウミディグダ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/081-078_minnanotoreca-10327130.webp,ウミディグダ（AR）[081/078],,https://dopa-game.jp/pokemon/dp/10327130,,,,10327130,30369,DOPA
081/071,ペラップ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/081-071_minnanotoreca-10244756.webp,ペラップ（AR）[081/071],,https://dopa-game.jp/pokemon/dp/10244756,,,,10244756,30370,DOPA
068/066,リククラゲ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/068-066_minnanotoreca-10240107.webp,リククラゲ（AR）[068/066],,https://dopa-game.jp/pokemon/dp/10240107,,,,10240107,30371,DOPA
082/078,ヘイラッシャ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/082-078_minnanotoreca-10308421.webp,ヘイラッシャ（AR）[082/078],,https://dopa-game.jp/pokemon/dp/10308421,,,,10308421,30372,DOPA
177/165,ゴーリキー,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/177-165_minnanotoreca-10308122.webp,ゴーリキー（AR）[177/165],,https://dopa-game.jp/pokemon/dp/10308122,,,,10308122,30373,DOPA
{078/071} [SV2P],ゴチミル,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/078-071-SV2P_minnanotoreca-10329935.webp,ゴチミル（AR）[{078/071} [SV2P]],,https://dopa-game.jp/pokemon/dp/10329935,,,,10329935,30374,DOPA
162/086,ブルンゲルex,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/162-086_minnanotoreca-10333969.webp,ブルンゲルex（SR）[162/086],,https://dopa-game.jp/pokemon/dp/10333969,,,,10333969,30375,DOPA
164/086,バッフロンex,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/164-086_minnanotoreca-10333902.webp,バッフロンex（SR）[164/086],,https://dopa-game.jp/pokemon/dp/10333902,,,,10333902,30376,DOPA
179/165,バリヤード,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/179-165_minnanotoreca-10240127.webp,バリヤード（AR）[179/165],,https://dopa-game.jp/pokemon/dp/10240127,,,,10240127,30377,DOPA
082/071,チラーミィ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/082-071_minnanotoreca-10241030.webp,チラーミィ（AR）[082/071],,https://dopa-game.jp/pokemon/dp/10241030,,,,10241030,30378,DOPA
073/071,ユキハミ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/073-071_minnanotoreca-10241021.webp,ユキハミ（AR）[073/071],,https://dopa-game.jp/pokemon/dp/10241021,,,,10241021,30379,DOPA
117/106,ナマケロ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/117-106_minnanotoreca-10315952.webp,ナマケロ（AR）[117/106],,https://dopa-game.jp/pokemon/dp/10315952,,,,10315952,30380,DOPA
074/066,チヲハウハネ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/074-066_minnanotoreca-10240136.webp,チヲハウハネ（AR）[074/066],,https://dopa-game.jp/pokemon/dp/10240136,,,,10240136,30381,DOPA
077/071,テツノイバラ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/077-071_minnanotoreca-10241018.webp,テツノイバラ（AR）[077/071],,https://dopa-game.jp/pokemon/dp/10241018,,,,10241018,30382,DOPA
182/172,ガラルフリーザー,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/182-172_minnanotoreca-10306792.webp,ガラルフリーザー（AR）[182/172],,https://dopa-game.jp/pokemon/dp/10306792,,,,10306792,30383,DOPA
-,ウェルカモ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10308981.webp,ウェルカモ（AR）[-],,https://dopa-game.jp/pokemon/dp/10308981,,,,10308981,30384,DOPA
110/102,マホミル,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/110-102_minnanotoreca-10308590.webp,マホミル（AR）[110/102],,https://dopa-game.jp/pokemon/dp/10308590,,,,10308590,30385,DOPA
111/100,オンバット,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/111-100_minnanotoreca-10317154.webp,オンバット（AR）[111/100],,https://dopa-game.jp/pokemon/dp/10317154,,,,10317154,30386,DOPA
102/101,キマワリ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/102-101_minnanotoreca-10276957.webp,キマワリ（AR）[102/101],,https://dopa-game.jp/pokemon/dp/10276957,,,,10276957,30387,DOPA
100/184,ブラッキーV,RR,https://minnano-toreka.com/wp-content/uploads/2026/08/100-184_minnanotoreca-10329869.webp,ブラッキーV（RR）[100/184],,https://dopa-game.jp/pokemon/dp/10329869,,,,10329869,30388,DOPA
163/086,サザンドラex,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/163-086_minnanotoreca-10333909.webp,サザンドラex（SR）[163/086],,https://dopa-game.jp/pokemon/dp/10333909,,,,10333909,30389,DOPA
{161/086} [SV11W],ケルディオEX,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/161-086-SV11W_minnanotoreca-10333967.webp,ケルディオEX（SR）[{161/086} [SV11W]],,https://dopa-game.jp/pokemon/dp/10333967,,,,10333967,30390,DOPA
106/102,ラビフット,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/106-102_minnanotoreca-10315573.webp,ラビフット（AR）[106/102],,https://dopa-game.jp/pokemon/dp/10315573,,,,10315573,30391,DOPA
110/100,オオタチ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/110-100_minnanotoreca-10317151.webp,オオタチ（AR）[110/100],,https://dopa-game.jp/pokemon/dp/10317151,,,,10317151,30392,DOPA
159/086,ジャローダex,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/159-086_minnanotoreca-10334005.webp,ジャローダex（SR）[159/086],,https://dopa-game.jp/pokemon/dp/10334005,,,,10334005,30393,DOPA
116/100,マンムーex,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/116-100_minnanotoreca-10317163.webp,マンムーex（SR）[116/100],,https://dopa-game.jp/pokemon/dp/10317163,,,,10317163,30394,DOPA
{165/086} [SV11W],クラウン,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/165-086-SV11W_minnanotoreca-10333952.webp,クラウン（SR）[{165/086} [SV11W]],,https://dopa-game.jp/pokemon/dp/10333952,,,,10333952,30395,DOPA
037/064,ブリジュラスex,RR,https://minnano-toreka.com/wp-content/uploads/2026/08/037-064_minnanotoreca-10315949.webp,ブリジュラスex（RR）[037/064],,https://dopa-game.jp/pokemon/dp/10315949,,,,10315949,30396,DOPA
160/086,キュレムex,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/160-086_minnanotoreca-10334063.webp,キュレムex（SR）[160/086],,https://dopa-game.jp/pokemon/dp/10334063,,,,10334063,30397,DOPA
172/165,キャタピー,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/172-165_minnanotoreca-10306869.webp,キャタピー（AR）[172/165],,https://dopa-game.jp/pokemon/dp/10306869,,,,10306869,30398,DOPA
116/106,アローラダグトリオ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/116-106_minnanotoreca-10308683.webp,アローラダグトリオ（AR）[116/106],,https://dopa-game.jp/pokemon/dp/10308683,,,,10308683,30399,DOPA
338/190,ウミトリオ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/338-190_minnanotoreca-10308684.webp,ウミトリオ（AR）[338/190],,https://dopa-game.jp/pokemon/dp/10308684,,,,10308684,30400,DOPA
105/102,バクガメス,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/105-102_minnanotoreca-10317076.webp,バクガメス（AR）[105/102],,https://dopa-game.jp/pokemon/dp/10317076,,,,10317076,30401,DOPA
162/086,メロエッタex,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/162-086_minnanotoreca-10333959.webp,メロエッタex（SR）[162/086],,https://dopa-game.jp/pokemon/dp/10333959,,,,10333959,30402,DOPA
086/114,シルヴァディGX,RR,https://minnano-toreka.com/wp-content/uploads/2026/08/086-114_minnanotoreca-10329845.webp,シルヴァディGX（RR）[086/114],,https://dopa-game.jp/pokemon/dp/10329845,,,,10329845,30403,DOPA
087/078,ボチ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/087-078_minnanotoreca-10327068.webp,ボチ（AR）[087/078],,https://dopa-game.jp/pokemon/dp/10327068,,,,10327068,30404,DOPA
342/190,ジャッジマン,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/342-190_minnanotoreca-10331293.webp,ジャッジマン（SR）[342/190],,https://dopa-game.jp/pokemon/dp/10331293,,,,10331293,30405,DOPA
119/106,アイアントex,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/119-106_minnanotoreca-10315943.webp,アイアントex（SR）[119/106],,https://dopa-game.jp/pokemon/dp/10315943,,,,10315943,30406,DOPA
075/071,ランクルス,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/075-071_minnanotoreca-10244762.webp,ランクルス（AR）[075/071],,https://dopa-game.jp/pokemon/dp/10244762,,,,10244762,30407,DOPA
079/071,ドリュウズ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/079-071_minnanotoreca-10244767.webp,ドリュウズ（AR）[079/071],,https://dopa-game.jp/pokemon/dp/10244767,,,,10244767,30408,DOPA
078/071,アブリー,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/078-071_minnanotoreca-10244743.webp,アブリー（AR）[078/071],,https://dopa-game.jp/pokemon/dp/10244743,,,,10244743,30409,DOPA
{120/100},ノココッチex,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/120-100_minnanotoreca-10317155.webp,ノココッチex（SR）[{120/100}],,https://dopa-game.jp/pokemon/dp/10317155,,,,10317155,30410,DOPA
159/086,エルフーンex,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/159-086_minnanotoreca-10333968.webp,エルフーンex（SR）[159/086],,https://dopa-game.jp/pokemon/dp/10333968,,,,10333968,30411,DOPA
{194/193} [M2a],アゲハント,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/194-193-M2a_minnanotoreca-10347058.webp,アゲハント（AR）[{194/193} [M2a]],,https://dopa-game.jp/pokemon/dp/10347058,,,,10347058,30412,DOPA
{081/063},パワープロテイン,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/081-063_minnanotoreca-10336792.webp,パワープロテイン（SR）[{081/063}],,https://dopa-game.jp/pokemon/dp/10336792,,,,10336792,30413,DOPA
075/063,ペパーのヨクバリス,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/075-063_minnanotoreca-10329314.webp,ペパーのヨクバリス（AR）[075/063],,https://dopa-game.jp/pokemon/dp/10329314,,,,10329314,30414,DOPA
073/063,ラクライ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/073-063_minnanotoreca-10329216.webp,ラクライ（AR）[073/063],,https://dopa-game.jp/pokemon/dp/10329216,,,,10329216,30415,DOPA
067/063,イワパレス,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/067-063_minnanotoreca-10327072.webp,イワパレス（AR）[067/063],,https://dopa-game.jp/pokemon/dp/10327072,,,,10327072,30416,DOPA
{104/098} [SV10],ロケット団のイオルブ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/104-098-SV10_minnanotoreca-10332282.webp,ロケット団のイオルブ（AR）[{104/098} [SV10]],,https://dopa-game.jp/pokemon/dp/10332282,,,,10332282,30417,DOPA
020/187,オーガポンみどりのめんex,RR,https://minnano-toreka.com/wp-content/uploads/2026/08/020-187_minnanotoreca-10329999.webp,オーガポンみどりのめんex（RR）[020/187],,https://dopa-game.jp/pokemon/dp/10329999,,,,10329999,30418,DOPA
081/101,ドラパルトex,RR,https://minnano-toreka.com/wp-content/uploads/2026/08/081-101_minnanotoreca-10276940.webp,ドラパルトex（RR）[081/101],,https://dopa-game.jp/pokemon/dp/10276940,,,,10276940,30419,DOPA
064/063,ヤンヤンマ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/064-063_minnanotoreca-10329213.webp,ヤンヤンマ（AR）[064/063],,https://dopa-game.jp/pokemon/dp/10329213,,,,10329213,30420,DOPA
148/187,プライムキャッチャー,ACE,https://minnano-toreka.com/wp-content/uploads/2026/08/148-187_minnanotoreca-10331289.webp,プライムキャッチャー（ACE）[148/187],,https://dopa-game.jp/pokemon/dp/10331289,,,,10331289,30421,DOPA
-,ディンルーex,UR,https://minnano-toreka.com/wp-content/uploads/2026/08/097-071-SV2D_minnanotoreca-10344211.webp,ディンルーex（UR）[-],,https://dopa-game.jp/pokemon/dp/10305340,,,,10305340,30422,DOPA
197/184,ジュペッタ,CHR,https://minnano-toreka.com/wp-content/uploads/2026/08/197-184_minnanotoreca-10239460.webp,ジュペッタ（CHR）[197/184],,https://dopa-game.jp/pokemon/dp/10239460,,,,10239460,30423,DOPA
199/184,カラマネロ,CHR,https://minnano-toreka.com/wp-content/uploads/2026/08/199-184_minnanotoreca-10305614.webp,カラマネロ（CHR）[199/184],,https://dopa-game.jp/pokemon/dp/10305614,,,,10305614,30424,DOPA
108/080,バトルコロシアム,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/108-080_minnanotoreca-10345808.webp,バトルコロシアム（SR）[108/080],,https://dopa-game.jp/pokemon/dp/10345808,,,,10345808,30425,DOPA
080/078,ノノクラゲ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/080-078_minnanotoreca-10327065.webp,ノノクラゲ（AR）[080/078],,https://dopa-game.jp/pokemon/dp/10327065,,,,10327065,30426,DOPA
{201/193} [M2a],エレザード,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/201-193-M2a_minnanotoreca-10347059.webp,エレザード（AR）[{201/193} [M2a]],,https://dopa-game.jp/pokemon/dp/10347059,,,,10347059,30427,DOPA
102/080,ポケモンいれかえ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/102-080_minnanotoreca-10345780.webp,ポケモンいれかえ（SR）[102/080],,https://dopa-game.jp/pokemon/dp/10345780,,,,10345780,30428,DOPA
071/063,ミカルゲ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/071-063_minnanotoreca-10336825.webp,ミカルゲ（AR）[071/063],,https://dopa-game.jp/pokemon/dp/10336825,,,,10336825,30429,DOPA
{072/063},シルシュルー,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/072-063_minnanotoreca-10336807.webp,シルシュルー（AR）[{072/063}],,https://dopa-game.jp/pokemon/dp/10336807,,,,10336807,30430,DOPA
070/063,エリキテル,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/070-063_minnanotoreca-10336833.webp,エリキテル（AR）[070/063],,https://dopa-game.jp/pokemon/dp/10336833,,,,10336833,30431,DOPA
115/106,ゴマゾウ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/115-106_minnanotoreca-10315564.webp,ゴマゾウ（AR）[115/106],,https://dopa-game.jp/pokemon/dp/10315564,,,,10315564,30432,DOPA
{074/063},オニスズメ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/074-063_minnanotoreca-10336814.webp,オニスズメ（AR）[{074/063}],,https://dopa-game.jp/pokemon/dp/10336814,,,,10336814,30433,DOPA
065/063,テッカニン,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/065-063_minnanotoreca-10336828.webp,テッカニン（AR）[065/063],,https://dopa-game.jp/pokemon/dp/10336828,,,,10336828,30434,DOPA
113/106,マッギョ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/113-106_minnanotoreca-10308619.webp,マッギョ（AR）[113/106],,https://dopa-game.jp/pokemon/dp/10308619,,,,10308619,30435,DOPA
111/101,コドラ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/111-101_minnanotoreca-10276958.webp,コドラ（AR）[111/101],,https://dopa-game.jp/pokemon/dp/10276958,,,,10276958,30436,DOPA
