型番,カード名,レアリティ,画像URL,画像タイトル,参照価格,元URL,カテゴリ,デフォルト動画,デフォルトバッジ,dopaID,wp_id,source
OP09-037,リム,SR★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP09-037_minnanotoreca-10315531.webp,リム（SR★）[OP09-037],,https://dopa-game.jp/one-piece/dp/10315531,,,,10315531,31241,DOPA(ワンピ)
OP10-042,ウソップ,L★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP10-042_minnanotoreca-10315532.webp,ウソップ（L★）[OP10-042],,https://dopa-game.jp/one-piece/dp/10315532,,,,10315532,31242,DOPA(ワンピ)
OP02-001,エドワード・ニューゲート,L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP02-001_minnanotoreca-10316603.webp,エドワード・ニューゲート（L）[OP02-001],,https://dopa-game.jp/one-piece/dp/10316603,,,,10316603,31243,DOPA(ワンピ)
P-067,ユースタス・キッド,P,https://minnano-toreka.com/wp-content/uploads/2026/08/P-067_minnanotoreca-10316636.webp,ユースタス・キッド（P）[P-067],,https://dopa-game.jp/one-piece/dp/10316636,,,,10316636,31244,DOPA(ワンピ)
OP02-121,クザン,SEC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP02-121_minnanotoreca-10316639.webp,クザン（SEC）[OP02-121],,https://dopa-game.jp/one-piece/dp/10316639,,,,10316639,31245,DOPA(ワンピ)
P-053,ナミ(フルアート/foil),P,https://minnano-toreka.com/wp-content/uploads/2026/08/P-053_minnanotoreca-10316641.webp,ナミ(フルアート/foil)（P）[P-053],,https://dopa-game.jp/one-piece/dp/10316641,,,,10316641,31246,DOPA(ワンピ)
ST18-002,おナミ,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST18-002_minnanotoreca-10316642.webp,おナミ（C）[ST18-002],,https://dopa-game.jp/one-piece/dp/10316642,,,,10316642,31247,DOPA(ワンピ)
OP02-096,クザン,SR★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP02-096_minnanotoreca-10316643.webp,クザン（SR★）[OP02-096],,https://dopa-game.jp/one-piece/dp/10316643,,,,10316643,31248,DOPA(ワンピ)
ST03-013,ボア・ハンコック(フルアート/foil),C★,https://minnano-toreka.com/wp-content/uploads/2026/08/ST03-013_minnanotoreca-10316644.webp,ボア・ハンコック(フルアート/foil)（C★）[ST03-013],,https://dopa-game.jp/one-piece/dp/10316644,,,,10316644,31249,DOPA(ワンピ)
ST08-009,マキノ,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST08-009_minnanotoreca-10316647.webp,マキノ（C）[ST08-009],,https://dopa-game.jp/one-piece/dp/10316647,,,,10316647,31250,DOPA(ワンピ)
-,ドン!!カード(金枠/モリア),-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10316649.webp,ドン!!カード(金枠/モリア)（-）[-],,https://dopa-game.jp/one-piece/dp/10316649,,,,10316649,31251,DOPA(ワンピ)
OP02-004,エドワード・ニューゲート,SR★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP02-004_minnanotoreca-10316702.webp,エドワード・ニューゲート（SR★）[OP02-004],,https://dopa-game.jp/one-piece/dp/10316702,,,,10316702,31252,DOPA(ワンピ)
OP05-006,コアラ,SR★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP05-006_minnanotoreca-10316703.webp,コアラ（SR★）[OP05-006],,https://dopa-game.jp/one-piece/dp/10316703,,,,10316703,31253,DOPA(ワンピ)
OP05-081,片足の兵隊,UC★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP05-081_minnanotoreca-10316704.webp,片足の兵隊（UC★）[OP05-081],,https://dopa-game.jp/one-piece/dp/10316704,,,,10316704,31254,DOPA(ワンピ)
OP05-043,うるティ,SR★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP05-043_minnanotoreca-10316735.webp,うるティ（SR★）[OP05-043],,https://dopa-game.jp/one-piece/dp/10316735,,,,10316735,31255,DOPA(ワンピ)
OP05-117,アッパーヤード,UC★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP05-117_minnanotoreca-10316768.webp,アッパーヤード（UC★）[OP05-117],,https://dopa-game.jp/one-piece/dp/10316768,,,,10316768,31256,DOPA(ワンピ)
OP08-021,キャロット(金文字/アニメイラスト),L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-021_minnanotoreca-10316801.webp,キャロット(金文字/アニメイラスト)（L）[OP08-021],,https://dopa-game.jp/one-piece/dp/10316801,,,,10316801,31257,DOPA(ワンピ)
OP05-115,2億V雷神,R★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP05-115_minnanotoreca-10316802.webp,2億V雷神（R★）[OP05-115],,https://dopa-game.jp/one-piece/dp/10316802,,,,10316802,31258,DOPA(ワンピ)
OP08-057,キング(金文字/アニメイラスト),L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-057_minnanotoreca-10316804.webp,キング(金文字/アニメイラスト)（L）[OP08-057],,https://dopa-game.jp/one-piece/dp/10316804,,,,10316804,31259,DOPA(ワンピ)
OP04-112,ヤマト,SR★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP04-112_minnanotoreca-10316834.webp,ヤマト（SR★）[OP04-112],,https://dopa-game.jp/one-piece/dp/10316834,,,,10316834,31260,DOPA(ワンピ)
OP08-058,シャーロット・プリン(金文字/アニメイラスト),L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-058_minnanotoreca-10316835.webp,シャーロット・プリン(金文字/アニメイラスト)（L）[OP08-058],,https://dopa-game.jp/one-piece/dp/10316835,,,,10316835,31261,DOPA(ワンピ)
EB02-022,ウソップ,R★,https://minnano-toreka.com/wp-content/uploads/2026/08/EB02-022_minnanotoreca-10316836.webp,ウソップ（R★）[EB02-022],,https://dopa-game.jp/one-piece/dp/10316836,,,,10316836,31262,DOPA(ワンピ)
OP08-001,トニートニー・チョッパー(金文字/アニメイラスト),L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-001_minnanotoreca-10316837.webp,トニートニー・チョッパー(金文字/アニメイラスト)（L）[OP08-001],,https://dopa-game.jp/one-piece/dp/10316837,,,,10316837,31263,DOPA(ワンピ)
OP08-002,マルコ(金文字/アニメイラスト),L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-002_minnanotoreca-10316838.webp,マルコ(金文字/アニメイラスト)（L）[OP08-002],,https://dopa-game.jp/one-piece/dp/10316838,,,,10316838,31264,DOPA(ワンピ)
EB02-052,エネル,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/EB02-052_minnanotoreca-10316839.webp,エネル（SR）[EB02-052],,https://dopa-game.jp/one-piece/dp/10316839,,,,10316839,31265,DOPA(ワンピ)
EB02-052,エネル,SR★,https://minnano-toreka.com/wp-content/uploads/2026/08/EB02-052_minnanotoreca-10316840.webp,エネル（SR★）[EB02-052],,https://dopa-game.jp/one-piece/dp/10316840,,,,10316840,31266,DOPA(ワンピ)
OP09-002,ウタ,R★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP09-002_minnanotoreca-10316841.webp,ウタ（R★）[OP09-002],,https://dopa-game.jp/one-piece/dp/10316841,,,,10316841,31267,DOPA(ワンピ)
-,ドン!!カード(金枠/ルッチ),-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10316842.webp,ドン!!カード(金枠/ルッチ)（-）[-],,https://dopa-game.jp/one-piece/dp/10316842,,,,10316842,31268,DOPA(ワンピ)
EB01-021,ハンニャバル(金文字/アニメイラスト),L,https://minnano-toreka.com/wp-content/uploads/2026/08/EB01-021_minnanotoreca-10316843.webp,ハンニャバル(金文字/アニメイラスト)（L）[EB01-021],,https://dopa-game.jp/one-piece/dp/10316843,,,,10316843,31269,DOPA(ワンピ)
EB02-054,サンジ,R★,https://minnano-toreka.com/wp-content/uploads/2026/08/EB02-054_minnanotoreca-10316844.webp,サンジ（R★）[EB02-054],,https://dopa-game.jp/one-piece/dp/10316844,,,,10316844,31270,DOPA(ワンピ)
-,ドン!!カード(金枠/マゼラン),-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10316845.webp,ドン!!カード(金枠/マゼラン)（-）[-],,https://dopa-game.jp/one-piece/dp/10316845,,,,10316845,31271,DOPA(ワンピ)
EB02-011,アーロン,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/EB02-011_minnanotoreca-10316846.webp,アーロン（SR）[EB02-011],,https://dopa-game.jp/one-piece/dp/10316846,,,,10316846,31272,DOPA(ワンピ)
EB02-011,アーロン,SR★,https://minnano-toreka.com/wp-content/uploads/2026/08/EB02-011_minnanotoreca-10316847.webp,アーロン（SR★）[EB02-011],,https://dopa-game.jp/one-piece/dp/10316847,,,,10316847,31273,DOPA(ワンピ)
-,ドン!!カード(金枠/レベッカ),-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10316848.webp,ドン!!カード(金枠/レベッカ)（-）[-],,https://dopa-game.jp/one-piece/dp/10316848,,,,10316848,31274,DOPA(ワンピ)
OP09-065,サンジ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP09-065_minnanotoreca-10316849.webp,サンジ（SR）[OP09-065],,https://dopa-game.jp/one-piece/dp/10316849,,,,10316849,31275,DOPA(ワンピ)
OP07-019,ジュエリー・ボニー(未開封),L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-019_minnanotoreca-10316850.webp,ジュエリー・ボニー(未開封)（L）[OP07-019],,https://dopa-game.jp/one-piece/dp/10316850,,,,10316850,31276,DOPA(ワンピ)
OP09-065,サンジ,SR★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP09-065_minnanotoreca-10316851.webp,サンジ（SR★）[OP09-065],,https://dopa-game.jp/one-piece/dp/10316851,,,,10316851,31277,DOPA(ワンピ)
-,ドン!!カード(金枠/ホーディ),-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10316852.webp,ドン!!カード(金枠/ホーディ)（-）[-],,https://dopa-game.jp/one-piece/dp/10316852,,,,10316852,31278,DOPA(ワンピ)
OP09-001,シャンクス(パラレル/漫画絵),L★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP09-001_minnanotoreca-10316853.webp,シャンクス(パラレル/漫画絵)（L★）[OP09-001],,https://dopa-game.jp/one-piece/dp/10316853,,,,10316853,31279,DOPA(ワンピ)
-,ドン!!カード(金枠/ニューゲート),-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10316854.webp,ドン!!カード(金枠/ニューゲート)（-）[-],,https://dopa-game.jp/one-piece/dp/10316854,,,,10316854,31280,DOPA(ワンピ)
EB01-040,キュロス,L,https://minnano-toreka.com/wp-content/uploads/2026/08/EB01-040_minnanotoreca-10316856.webp,キュロス（L）[EB01-040],,https://dopa-game.jp/one-piece/dp/10316856,,,,10316856,31281,DOPA(ワンピ)
OP02-018,マルコ,R★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP02-018_minnanotoreca-10316858.webp,マルコ（R★）[OP02-018],,https://dopa-game.jp/one-piece/dp/10316858,,,,10316858,31282,DOPA(ワンピ)
EB01-001,光月おでん,L,https://minnano-toreka.com/wp-content/uploads/2026/08/EB01-001_minnanotoreca-10316860.webp,光月おでん（L）[EB01-001],,https://dopa-game.jp/one-piece/dp/10316860,,,,10316860,31283,DOPA(ワンピ)
OP02-114,ボルサリーノ,SR★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP02-114_minnanotoreca-10316934.webp,ボルサリーノ（SR★）[OP02-114],,https://dopa-game.jp/one-piece/dp/10316934,,,,10316934,31284,DOPA(ワンピ)
OP02-106,つる,UC★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP02-106_minnanotoreca-10316935.webp,つる（UC★）[OP02-106],,https://dopa-game.jp/one-piece/dp/10316935,,,,10316935,31285,DOPA(ワンピ)
OP03-113,シャーロット・ペロスペロー,SR★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP03-113_minnanotoreca-10316941.webp,シャーロット・ペロスペロー（SR★）[OP03-113],,https://dopa-game.jp/one-piece/dp/10316941,,,,10316941,31286,DOPA(ワンピ)
OP03-123,シャーロット・カタクリ,SEC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP03-123_minnanotoreca-10316953.webp,シャーロット・カタクリ（SEC）[OP03-123],,https://dopa-game.jp/one-piece/dp/10316953,,,,10316953,31287,DOPA(ワンピ)
OP04-032,ベビー5,UC★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP04-032_minnanotoreca-10316958.webp,ベビー5（UC★）[OP04-032],,https://dopa-game.jp/one-piece/dp/10316958,,,,10316958,31288,DOPA(ワンピ)
OP04-031,ドンキホーテ・ドフラミンゴ,SR★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP04-031_minnanotoreca-10316967.webp,ドンキホーテ・ドフラミンゴ（SR★）[OP04-031],,https://dopa-game.jp/one-piece/dp/10316967,,,,10316967,31289,DOPA(ワンピ)
OP04-104,サンジ,SR★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP04-104_minnanotoreca-10316972.webp,サンジ（SR★）[OP04-104],,https://dopa-game.jp/one-piece/dp/10316972,,,,10316972,31290,DOPA(ワンピ)
OP04-029,デリンジャー,C★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP04-029_minnanotoreca-10316975.webp,デリンジャー（C★）[OP04-029],,https://dopa-game.jp/one-piece/dp/10316975,,,,10316975,31291,DOPA(ワンピ)
OP07-015,モンキー・D・ドラゴン,SR★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-015_minnanotoreca-10316999.webp,モンキー・D・ドラゴン（SR★）[OP07-015],,https://dopa-game.jp/one-piece/dp/10316999,,,,10316999,31292,DOPA(ワンピ)
OP08-098,カルガラ,L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP08-098_minnanotoreca-10317069.webp,カルガラ（L）[OP08-098],,https://dopa-game.jp/one-piece/dp/10317069,,,,10317069,31293,DOPA(ワンピ)
OP09-046,クロコダイル,SR★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP09-046_minnanotoreca-10317070.webp,クロコダイル（SR★）[OP09-046],,https://dopa-game.jp/one-piece/dp/10317070,,,,10317070,31294,DOPA(ワンピ)
OP09-103,コアラ,SR★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP09-103_minnanotoreca-10317072.webp,コアラ（SR★）[OP09-103],,https://dopa-game.jp/one-piece/dp/10317072,,,,10317072,31295,DOPA(ワンピ)
OP09-118,ゴール・D・ロジャー,SEC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP09-118_minnanotoreca-10317075.webp,ゴール・D・ロジャー（SEC）[OP09-118],,https://dopa-game.jp/one-piece/dp/10317075,,,,10317075,31296,DOPA(ワンピ)
OP09-118,ゴール・D・ロジャー,SEC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP09-118_minnanotoreca-10317077.webp,ゴール・D・ロジャー（SEC）[OP09-118],,https://dopa-game.jp/one-piece/dp/10317077,,,,10317077,31297,DOPA(ワンピ)
OP05-001,サボ(金文字/アニメイラスト),L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP05-001_minnanotoreca-10317182.webp,サボ(金文字/アニメイラスト)（L）[OP05-001],,https://dopa-game.jp/one-piece/dp/10317182,,,,10317182,31298,DOPA(ワンピ)
ST12-012,シャーロット・プリン,SP,https://minnano-toreka.com/wp-content/uploads/2026/08/ST12-012_minnanotoreca-10317183.webp,シャーロット・プリン（SP）[ST12-012],,https://dopa-game.jp/one-piece/dp/10317183,,,,10317183,31299,DOPA(ワンピ)
ST04-003,カイドウ(パラレル/illust:Studio Vigor Co.Ltd),SR★,https://minnano-toreka.com/wp-content/uploads/2026/08/ST04-003_minnanotoreca-10317184.webp,カイドウ(パラレル/illust:Studio Vigor Co.Ltd)（SR★）[ST04-003],,https://dopa-game.jp/one-piece/dp/10317184,,,,10317184,31300,DOPA(ワンピ)
OP06-065,ヴィンスモーク・ニジ,R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-065_minnanotoreca-10317185.webp,ヴィンスモーク・ニジ（R）[OP06-065],,https://dopa-game.jp/one-piece/dp/10317185,,,,10317185,31301,DOPA(ワンピ)
ST10-010,トラファルガー・ロー,SR★,https://minnano-toreka.com/wp-content/uploads/2026/08/ST10-010_minnanotoreca-10317186.webp,トラファルガー・ロー（SR★）[ST10-010],,https://dopa-game.jp/one-piece/dp/10317186,,,,10317186,31302,DOPA(ワンピ)
ST06-010,ヘルメッポ(フルアート/foil),C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST06-010_minnanotoreca-10317187.webp,ヘルメッポ(フルアート/foil)（C）[ST06-010],,https://dopa-game.jp/one-piece/dp/10317187,,,,10317187,31303,DOPA(ワンピ)
ST21-002,ウソップ,C★,https://minnano-toreka.com/wp-content/uploads/2026/08/ST21-002_minnanotoreca-10317188.webp,ウソップ（C★）[ST21-002],,https://dopa-game.jp/one-piece/dp/10317188,,,,10317188,31304,DOPA(ワンピ)
OP05-022,ドンキホーテ・ロシナンテ(金文字/アニメイラスト),L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP05-022_minnanotoreca-10317191.webp,ドンキホーテ・ロシナンテ(金文字/アニメイラスト)（L）[OP05-022],,https://dopa-game.jp/one-piece/dp/10317191,,,,10317191,31305,DOPA(ワンピ)
P06-067,ヴィンスモーク・ヨンジ,R,https://minnano-toreka.com/wp-content/uploads/2026/08/P06-067_minnanotoreca-10317193.webp,ヴィンスモーク・ヨンジ（R）[P06-067],,https://dopa-game.jp/one-piece/dp/10317193,,,,10317193,31306,DOPA(ワンピ)
OP05-002,ベロ・ベティ(金文字/アニメイラスト),L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP05-002_minnanotoreca-10317195.webp,ベロ・ベティ(金文字/アニメイラスト)（L）[OP05-002],,https://dopa-game.jp/one-piece/dp/10317195,,,,10317195,31307,DOPA(ワンピ)
OP05-034,ベビー5,R★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP05-034_minnanotoreca-10317196.webp,ベビー5（R★）[OP05-034],,https://dopa-game.jp/one-piece/dp/10317196,,,,10317196,31308,DOPA(ワンピ)
ST21-004,ジュエリー・ボニー,C★,https://minnano-toreka.com/wp-content/uploads/2026/08/ST21-004_minnanotoreca-10317198.webp,ジュエリー・ボニー（C★）[ST21-004],,https://dopa-game.jp/one-piece/dp/10317198,,,,10317198,31309,DOPA(ワンピ)
OP06-066,ヴィンスモーク・ヨンジ,C,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-066_minnanotoreca-10317199.webp,ヴィンスモーク・ヨンジ（C）[OP06-066],,https://dopa-game.jp/one-piece/dp/10317199,,,,10317199,31310,DOPA(ワンピ)
OP05-093,ロブ・ルッチ(パラレル/SP/和柄/illust:Anderson),SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP05-093_minnanotoreca-10317201.webp,ロブ・ルッチ(パラレル/SP/和柄/illust:Anderson)（SR）[OP05-093],,https://dopa-game.jp/one-piece/dp/10317201,,,,10317201,31311,DOPA(ワンピ)
ST21-005,ジンベエ,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST21-005_minnanotoreca-10317204.webp,ジンベエ（C）[ST21-005],,https://dopa-game.jp/one-piece/dp/10317204,,,,10317204,31312,DOPA(ワンピ)
OP05-015,ベロ・ベティ,R★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP05-015_minnanotoreca-10317206.webp,ベロ・ベティ（R★）[OP05-015],,https://dopa-game.jp/one-piece/dp/10317206,,,,10317206,31313,DOPA(ワンピ)
OP06-114,ワイパー(フルアート/foil),UC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-114_minnanotoreca-10317207.webp,ワイパー(フルアート/foil)（UC）[OP06-114],,https://dopa-game.jp/one-piece/dp/10317207,,,,10317207,31314,DOPA(ワンピ)
OP06-080,ゲッコー・モリア(金文字/アニメイラスト),L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-080_minnanotoreca-10317208.webp,ゲッコー・モリア(金文字/アニメイラスト)（L）[OP06-080],,https://dopa-game.jp/one-piece/dp/10317208,,,,10317208,31315,DOPA(ワンピ)
OP06-069,ヴィンスモーク・レイジュ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-069_minnanotoreca-10317209.webp,ヴィンスモーク・レイジュ（SR）[OP06-069],,https://dopa-game.jp/one-piece/dp/10317209,,,,10317209,31316,DOPA(ワンピ)
OP06-021,ペローナ(金文字),L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-021_minnanotoreca-10317210.webp,ペローナ(金文字)（L）[OP06-021],,https://dopa-game.jp/one-piece/dp/10317210,,,,10317210,31317,DOPA(ワンピ)
OP06-036,リューマ(パラレル/illust:nukadokomogera),R★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-036_minnanotoreca-10317211.webp,リューマ(パラレル/illust:nukadokomogera)（R★）[OP06-036],,https://dopa-game.jp/one-piece/dp/10317211,,,,10317211,31318,DOPA(ワンピ)
OP06-020,ホーディ・ジョーンズ(金文字/アニメイラスト),L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-020_minnanotoreca-10317212.webp,ホーディ・ジョーンズ(金文字/アニメイラスト)（L）[OP06-020],,https://dopa-game.jp/one-piece/dp/10317212,,,,10317212,31319,DOPA(ワンピ)
ST21-007,戦桃丸,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST21-007_minnanotoreca-10317213.webp,戦桃丸（C）[ST21-007],,https://dopa-game.jp/one-piece/dp/10317213,,,,10317213,31320,DOPA(ワンピ)
OP06-091,ビクトリア・シンドリー(フルアート/foil),UC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-091_minnanotoreca-10317214.webp,ビクトリア・シンドリー(フルアート/foil)（UC）[OP06-091],,https://dopa-game.jp/one-piece/dp/10317214,,,,10317214,31321,DOPA(ワンピ)
EB02-026,ネフエルタリ・ビビ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/EB02-026_minnanotoreca-10317215.webp,ネフエルタリ・ビビ（SR）[EB02-026],,https://dopa-game.jp/one-piece/dp/10317215,,,,10317215,31322,DOPA(ワンピ)
OP06-079,ジェルマ王国(パラレル/illust:S-KINOKO),C★,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-079_minnanotoreca-10317216.webp,ジェルマ王国(パラレル/illust:S-KINOKO)（C★）[OP06-079],,https://dopa-game.jp/one-piece/dp/10317216,,,,10317216,31323,DOPA(ワンピ)
OP06-022,ヤマト(金文字/アニメイラスト),L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-022_minnanotoreca-10317217.webp,ヤマト(金文字/アニメイラスト)（L）[OP06-022],,https://dopa-game.jp/one-piece/dp/10317217,,,,10317217,31324,DOPA(ワンピ)
OP06-106,光月日和(パラレル/illust:SHIE NANAHARA),SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-106_minnanotoreca-10317219.webp,光月日和(パラレル/illust:SHIE NANAHARA)（SR）[OP06-106],,https://dopa-game.jp/one-piece/dp/10317219,,,,10317219,31325,DOPA(ワンピ)
OP07-059,フォクシー(金文字/アニメイラスト),L,https://minnano-toreka.com/wp-content/uploads/2026/08/OP07-059_minnanotoreca-10317220.webp,フォクシー(金文字/アニメイラスト)（L）[OP07-059],,https://dopa-game.jp/one-piece/dp/10317220,,,,10317220,31326,DOPA(ワンピ)
OP06-068,ヴィンスモーク・レイジュ,C,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-068_minnanotoreca-10317221.webp,ヴィンスモーク・レイジュ（C）[OP06-068],,https://dopa-game.jp/one-piece/dp/10317221,,,,10317221,31327,DOPA(ワンピ)
EB02-026,ネフェルタリ・ビビ,SR★,https://minnano-toreka.com/wp-content/uploads/2026/08/EB02-026_minnanotoreca-10317222-1.webp,ネフェルタリ・ビビ（SR★）[EB02-026],,https://dopa-game.jp/one-piece/dp/10317222,,,,10317222,31411,DOPA(ワンピ)
OP06-003,エンポリオ・イワンコフ(フルアート/foil),UC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-003_minnanotoreca-10317223.webp,エンポリオ・イワンコフ(フルアート/foil)（UC）[OP06-003],,https://dopa-game.jp/one-piece/dp/10317223,,,,10317223,31329,DOPA(ワンピ)
OP10-112,ユースタス・キッド(パラレル/illust:SENNSU),SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP10-112_minnanotoreca-10315522-1.webp,ユースタス・キッド(パラレル/illust:SENNSU)（SR）[OP10-112],,https://dopa-game.jp/one-piece/dp/10317224,,,,10317224,31330,DOPA(ワンピ)
ST21-010,ニコ・ロビン,C★,https://minnano-toreka.com/wp-content/uploads/2026/08/ST21-010_minnanotoreca-10317225.webp,ニコ・ロビン（C★）[ST21-010],,https://dopa-game.jp/one-piece/dp/10317225,,,,10317225,31331,DOPA(ワンピ)
OP06-060,ヴィンスモーク・イチジ(フルアート/foil),C,https://minnano-toreka.com/wp-content/uploads/2026/08/OP06-060_minnanotoreca-10317226.webp,ヴィンスモーク・イチジ(フルアート/foil)（C）[OP06-060],,https://dopa-game.jp/one-piece/dp/10317226,,,,10317226,31332,DOPA(ワンピ)
OP10-037,リム(パラレル/Koushi Rokushiro),R,https://minnano-toreka.com/wp-content/uploads/2026/08/OP10-037_minnanotoreca-10317227.webp,リム(パラレル/Koushi Rokushiro)（R）[OP10-037],,https://dopa-game.jp/one-piece/dp/10317227,,,,10317227,31333,DOPA(ワンピ)
{OP05-074},ユースタス・キッド,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP05-074_minnanotoreca-10317228-1.webp,ユースタス・キッド（SR）[{OP05-074}],,https://dopa-game.jp/one-piece/dp/10317228,,,,10317228,31410,DOPA(ワンピ)
EB02-048,ブルック,R★,https://minnano-toreka.com/wp-content/uploads/2026/08/EB02-048_minnanotoreca-10317229.webp,ブルック（R★）[EB02-048],,https://dopa-game.jp/one-piece/dp/10317229,,,,10317229,31335,DOPA(ワンピ)
OP10-058,レベッカ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP10-058_minnanotoreca-10317230.webp,レベッカ（SR）[OP10-058],,https://dopa-game.jp/one-piece/dp/10317230,,,,10317230,31336,DOPA(ワンピ)
ST21-011,フランキー,C,https://minnano-toreka.com/wp-content/uploads/2026/08/ST21-011_minnanotoreca-10317231.webp,フランキー（C）[ST21-011],,https://dopa-game.jp/one-piece/dp/10317231,,,,10317231,31337,DOPA(ワンピ)
ST03-013,ボア・ハンコック(パラレル/illust:Pisuke),C★,https://minnano-toreka.com/wp-content/uploads/2026/08/ST03-013_minnanotoreca-10317232.webp,ボア・ハンコック(パラレル/illust:Pisuke)（C★）[ST03-013],,https://dopa-game.jp/one-piece/dp/10317232,,,,10317232,31338,DOPA(ワンピ)
OP10-058,レベッカ(パラレル/illust:otton),SR,https://minnano-toreka.com/wp-content/uploads/2026/08/OP10-058_minnanotoreca-10317233.webp,レベッカ(パラレル/illust:otton)（SR）[OP10-058],,https://dopa-game.jp/one-piece/dp/10317233,,,,10317233,31339,DOPA(ワンピ)
EB02-056,ベガパンク,SR★,https://minnano-toreka.com/wp-content/uploads/2026/08/EB02-056_minnanotoreca-10317234.webp,ベガパンク（SR★）[EB02-056],,https://dopa-game.jp/one-piece/dp/10317234,,,,10317234,31340,DOPA(ワンピ)
{OP05-119},モンキー・D・ルフィ,SEC,https://minnano-toreka.com/wp-content/uploads/2026/08/OP05-119_minnanotoreca-10317235.webp,モンキー・D・ルフィ（SEC）[{OP05-119}],,https://dopa-game.jp/one-piece/dp/10317235,,,,10317235,31341,DOPA(ワンピ)
